sha,date,segment,is_merge,dominant_subsystem,class,subject
207d3548f377d25470bf9942afb7e760801b3072,2026-08-01,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fix(omp): COLI_CUDA/COLI_METAL are state; not kill-switches — test the value
2dcd5e1f4c5bc04259e2990ca8c462681c9bb1bf,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #738 from JustVugg/feat/omp-thread-sizing
fd8fae93a08e95fca3674f9d0d75dcb91fe2a054,2026-08-01,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,feat(omp): size the OpenMP team by physical cores on kimi_k3 and olmoe
f8e31f639632590dabaccc281a9e16e13d831579,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #737 from JustVugg/feat/release-ship-all-engines
9080a3720ed1d58b66644ccf75ddcbbbaf31f7f0,2026-08-01,PRODUCTION_CAMPAIGN,no,BUILD_CI,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,feat(release): ship every engine in the archives; not just GLM
233fae69abdbd379be2851a766e4fef5598bba2f,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #736 from JustVugg/fix/windows-serve-stdin
fbd45349a050e6b7bed9d13e1cafbdf7933669c1,2026-08-01,PRODUCTION_CAMPAIGN,no,SHARED_STORE,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,fix: place the select include correctly and drop the STDIN_FILENO dependency
f8823030e55c473e688a5da494d167335aad6974,2026-08-01,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fix(win): inkling and kimi_k3 now build on Windows; CI covers every engine
41b838a786fbd26ebc937f366bcf5e83d8ac2e49,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #735 from JustVugg/fix/mirror-plan-test-macos
53b654382f88225271e04b1a467395ad4dda1601,2026-08-01,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,fix(test): resolve the temp root so test_mirror_plan passes on macOS
09c4d96237b8ea0c80176b03e372da10e2a8885c,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #536 from bherald/contrib/partial-mirror-planner
570deac8554fa90be372c1846bb6368c53328686,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge dev: keep both the mirror and tune subcommands
d1f41c34f89bbc613862ed1c5f90770a302e2f6c,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #725 from t83714/codex/claude-code-system-role-fallback-dev
618b5e966275f8c7fe84eee2901a68760300e834,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #732 from michael-denyer/m5-metal-fmt6
ba66ae54d32d1d06a7f3dce18ed30f642ddd366d,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #621 from jeswr/causal-ablation-harness
9458439412c8ecb5f5b18c419af612aac42dc59b,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #529 from monotophic/fmt7/stamp-registry
77f6f51125a741133c65b4736906c3db9108d103,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge dev: TEST_BINS is derived from build rules now (#733)
0ffd1a935d5bfd7dc858de676c209cfaa803e609,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge dev: TEST_BINS is derived from build rules now (#733)
6669ee98a96262991c69c99bcc4ef8373723f615,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #620 from jeswr/docs-api-tools
20db8f6e467939d4a57827942541ddef8e313799,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #511 from CooperSheroy/catalina/oracle-near-ties-docs-20260722
3e6fdfff6be83c117dd781ebf89e029b8e57c125,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #719 from terrizoaguimor/kimi-k3-telemetry
c5bfea791e5550dfb39e897d15c1ee74f258a0ce,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #716 from terrizoaguimor/route-telemetry
d2d6f6fd1cd58489b422d76141293909fac15543,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #528 from monotophic/fmt7/fp8-passthrough
00a0ffc8a43cc236269b378088edee9a16f60b66,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge dev: document tool-calling; and keep dev's stop-sequence correction
c154cf24496f8d7f8691d16f14fb7ca5e1bac5c8,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge dev: keep the softened oracle expectation; on the current binary name
1a7d65bc6be0cb513d148e354ae0e6e09df70fc0,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge dev: TEST_BINS derives from build rules (#733); keep abl.h in the colibri rule
116f65ab3b2e2f5362390c7db00d1917203505a8,2026-07-30,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,feat(kimi_k3): adopt the shared routing telemetry (#700)
b9564726cd6fe28631d7e0ffa4c0c0c04047bb64,2026-07-30,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,refactor(telemetry): one expert history for every engine (#700)
6a4165ceae2b2b90d7b7eec73b1c9cc48beebd1a,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge dev: TEST_BINS is derived from build rules now (#733)
1eb37d0bbd84c942e2e9ef31bb3a0246ecd06df2,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge dev: TEST_BINS is derived from build rules now (#733)
ca3d1db88ddc4021e8ab6fec7f46f4da059d730b,2026-08-01,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #733 from JustVugg/build/test-bins-from-rules
1d8d19beb020b2d0f26529a699d5a398110d79f9,2026-07-31,PRODUCTION_CAMPAIGN,no,BUILD_CI,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,build: derive TEST_BINS from the build rules; not from the .c files
4b915597f7ee6f4cb603063e19263f44efe3f532,2026-07-31,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #673 from ZacharyZcR/feat/coli-tune
b877e938ad1b27e367b6f657c957842202ab3ecf,2026-07-31,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #728 from terrizoaguimor/fix-hardcoded-paths
3d4f8485055a594935ba4441e8246c0301698772,2026-07-31,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #726 from ZacharyZcR/fix/e8-cuda-real-shape
f90ca862de51b70aacc3f67758f29a0c36c671b7,2026-07-31,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #723 from ZacharyZcR/fix/e8-converter-selftest
ea24cb0a9ab5dad99c950b3ed646b483eccec263,2026-07-31,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #651 from ZacharyZcR/feat/cuda-ans-expert-tier
3bce2f0c94d030ea31efb711863575076230fe27,2026-07-31,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #386 from monotophic/defaults/metal-cache
cec4b1874bf159e8a183bc4a1f725ff0d2e9a64a,2026-07-31,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge dev into defaults/metal-cache — resolve TEST_BINS in favour of the wildcard
2c6ef58d47ed7a62fffdd52ec6dcecc8cfebc9b4,2026-07-31,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #731 from JustVugg/build/test-bins-autodiscover
b7c1173c191f59beab19e71730d39f74b71a0f99,2026-07-31,PRODUCTION_CAMPAIGN,no,BUILD_CI,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,build: derive TEST_BINS by wildcard so adding a test stops causing conflicts
d93be65e45adbed943392c3645b3402292c42570,2026-07-31,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fix(cli): convert needs its own guard — --model is its destination
b3d7826aa1379b3fd3e239c5f95886f464ba4b8f,2026-07-31,PRODUCTION_CAMPAIGN,no,TOOLS,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,fix(cli): no invented model path — say what is missing instead (#724)
a842d5088f46a162bf246ca74ed3345f9a7d9f1f,2026-07-31,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,cuda: add native grouped E8 expert kernels
1584b8575eb008ed47aa25bc6ff8268a501d5693,2026-07-31,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fix: keep E8 experts out of unsupported CUDA group kernels
7f3b9e74d20928c0e390565e1368a8987e7677b7,2026-07-31,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,serve: trigger Claude Code system-role fallback
cdd6ed4df947d23ebb7c099fee1d256a4fb3990d,2026-07-24,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,metal: fmt=6 (E8/IQ3) expert path — GPU decode + on-GPU FWHT rotation
217c83236bd4e2283c251b6b20ef27441f252ce5,2026-07-31,PRODUCTION_CAMPAIGN,no,TOOLS,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,fix: allow converter selftests without a model source
a89520376a6162337c3f78c276e7c923d6b9b747,2026-07-29,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,test: run tuner fixtures portably
4bc8d0da71a19b850c0a78c9b82e060ca3601f16,2026-07-29,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,feat: add measured machine autotuning
a6def3bb2d1649659cf66763c7d901f8dde620e8,2026-07-28,PRODUCTION_CAMPAIGN,no,DOCS,CAMPAIGN_EVIDENCE_ONLY,docs: clarify compressed tier output semantics
2e4cd63534d20913f3b65548b1ede2ceae488d16,2026-07-27,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,cuda: pipeline compressed sidecar loading
3d586d7a79d6fbd0c057238c838268bc63ec31f3,2026-07-27,PRODUCTION_CAMPAIGN,no,DOCS,CAMPAIGN_EVIDENCE_ONLY,docs: document compressed CUDA expert tier
8cc534cbfb10bc4ba9fb36db3b7993d9860de04e,2026-07-27,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,cuda: add lossless compressed expert tier
66211fa9a7af461ae35dd57931a2874c5d2a722f,2026-07-27,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,Reclaim detached expert arena pages
ca05b77b91da2c312c098322ef0a9b352e0b726b,2026-07-27,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,cuda: reuse decode activations across attention projections
38c2185fd3e54d44299351613baa3092cd1a56fd,2026-07-30,PRODUCTION_CAMPAIGN,no,DOCS,CAMPAIGN_EVIDENCE_ONLY,stamp: conflicting duplicate claims refuse at ingest (was first-wins)
bda0ed00d83a997141b8404f2a6d672af9a01a8c,2026-07-30,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,metal: positive fmt allowlist for the fused decode gates + fmt=7 unreachability sweep
575612c9cb90a113187cbbde4e059ce2577dbaa8,2026-07-30,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,registry+tests: fix round 1 -- name parity; MXFP4 row precision; collision-family pinning
8bc825a203e962addc03490e7ffbf9c856eee8e0,2026-07-30,PRODUCTION_CAMPAIGN,no,DOCS,CAMPAIGN_EVIDENCE_ONLY,docs: FORMATS.md records the 7 -> 8 renumber; the MXFP4 row; and ID assignment
aad075072aa0e0d389ef6976a8d481cba2f7534c,2026-07-23,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,tests: drain child stderr to EOF in the stamp-test capture helpers
0c1ab6b1c73c62d3f36e248464e0c4a58fd19fb7,2026-07-23,PRODUCTION_CAMPAIGN,no,TOOLS,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,docs: fix stale pre-INVERSION collision narrative (FORMATS.md + repack tool)
1a18eb6feedebcce9027a8da023eb8c7503c3cb1,2026-07-22,PRODUCTION_CAMPAIGN,no,DOCS,CAMPAIGN_EVIDENCE_ONLY,docs+stamp: non-retroactivity; stamp-map cap; discovery-time abort; .qs scope
92fbb00dc0a4a0a43116354aabb707e2d5ff2808,2026-07-22,PRODUCTION_CAMPAIGN,no,DOCS,CAMPAIGN_EVIDENCE_ONLY,docs: fix FORMATS.md's colibri.c line/commit references after the #528 restack
24c1ab368cca60fd16d426d16078eba7fa14a65a,2026-07-22,PRODUCTION_CAMPAIGN,no,DOCS,CAMPAIGN_EVIDENCE_ONLY,docs: add FORMATS.md; the quantized-format registry (fmt=6/fmt=7 + convention)
69b99a7875e836aedc7ffa812305154f0f031d4a,2026-07-22,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,fp8: qt_resolve_fmt lets a metadata stamp resolve byte collisions
3a0f01fa3b6c7e8955b96bdec8dd82098ba16689,2026-07-22,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,fp8: self-describing __metadata__ stamp; trust-verify-refuse reader
388a62dc08c1ab160481054814db9b7b62ef05b2,2026-07-30,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,fp8: renumber our format fmt 7 -> 8 (#705 claimed 7 for MXFP4)
e83117e8453b6a99422b3b4a80ff9645bfbb95c1,2026-07-23,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,tests: drain child stderr to EOF in fork-capture helpers
18fe6d1dafe7a0b099117918fe1c316863e9c52e,2026-07-23,PRODUCTION_CAMPAIGN,no,TOOLS,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,fp8: repack tool refuses loudly on zero repack-target tensors
70cc5941a00b1b0bb8bffa9601692caedc3c47fd,2026-07-23,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fp8: refuse (not crash) on fmt=6/7 in qt_addrow/qt_matvec_rows
9fdc6bb86145d0db72d34e94dcb4b97dd0d91fc2,2026-07-22,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fp8: fmt=6 (E8/IQ3) branch in qt_scale_bytes()
363342d491a5942e7b9906312fe59153ad59d0e9,2026-07-22,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,fp8: site-level wire regression test for qt_wire_mmap/qt_unwire_mmap
5b797cbc492c0bc6a99ae55ad004fd6aa8521c7f,2026-07-22,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fp8: correct stale Metal fmt=7 guard comments
5528589558d3e1625a89c93132e1248b6b89a748,2026-07-22,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fp8: wire qt_scale_bytes() into qt_wire_mmap/qt_unwire_mmap
c709a443d0c981c92d2f79e19852e8d655052a73,2026-07-22,PRODUCTION_CAMPAIGN,no,TOOLS,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,fp8: invert THE DESIGN LANDMINE ambiguous-shape collision to fmt=1
633013f266b4ee78867efcf3154511651e81a8b9,2026-07-22,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,fp8: end-to-end test; real repack tool -> real C loader
e621f6d26101e3c9b7ea9286f26fc09c1b839fd6,2026-07-22,PRODUCTION_CAMPAIGN,no,TOOLS,GENERIC_RUNTIME_PREREQUISITE_REQUIRED,fp8: repack tool (Z.ai FP8 shards -> byte-preserved fmt=7 container)
6ca61a1ba26755291ee3897ce2ed9675aca2205d,2026-07-22,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fp8: Metal mm_gemv kernel for fmt=7 native FP8-e4m3 passthrough
41fe5a7a76550c0d36a6a8331e9fae783efe9d27,2026-07-22,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fp8: CPU read path + matmul_fp8; as fmt=7 (public ordinal; #524)
292ed4c6164886adfa1b5ede54ecf15c917e1c0b,2026-07-30,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #709 from JustVugg/docs/readme-multi-model
2dbfdc179fa2e66e71a48d932c3f8a6d73077b69,2026-07-30,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,docs: the README is about four model families; not one
df5486ca540b83f88c16e555c3bb0cdbb1eb605f,2026-07-30,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #457 from monotophic/metal/grouped-gemv
0d15ba29b0f2a6102e685129338b9b4bb9d014a3,2026-07-30,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,tests: byte-exact .coli_ssd fixtures; pin CRLF rejection in the shared vectors (#379)
543a8e66bd6973ff73c193fb2de745edad84af76,2026-07-30,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,test_ssd_probe.c: pin the largest-shard picker; unhook the sparse arm's precondition (#379)
7e7f0a6f7210df3292fac22302d3f3b8a8eeafbd,2026-07-29,PRODUCTION_CAMPAIGN,no,DOCS,CAMPAIGN_EVIDENCE_ONLY,docs: st_dev volume identity is best-effort; document the new veto reasons (#379)
d6115981411c0ca7c9462c90624513abbe75c0f9,2026-07-29,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,resource_plan.py/doctor.py: say why a cache is pending; not "no probe yet" (#379)
1d3862fb44a57e19df81fe5c2d48fd854fd49cb5,2026-07-29,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,openai_server.py/coli: key the cap shim on model arch; --cap absent means absent (#379)
56ab8890a03969ef76c896044155a2efd0d06dad,2026-07-29,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,colibri.c: veto under-allocated shards; name the veto honestly; largest shard (#379)
0f3bffc17b314a630846b2ff23823619557a8f7d,2026-07-29,PRODUCTION_CAMPAIGN,no,DOCS,CAMPAIGN_EVIDENCE_ONLY,docs: the .coli_ssd probe cache -- v2 format; veto; volume identity (#379)
b9114f4ca75c710123a4fde7bb464a730e646f22,2026-07-29,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,openai_server.py/coli: keep the cap-0 sentinel away from non-glm engines (#379)
04e85d98418429bd3fa2c4f444fb3f20a6470de0,2026-07-29,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,resource_plan.py: trust only a v2 SSD cache recorded on this volume (#379)
a3d76fc49e4160712f8cfcdec1e146cdfcb67d2e,2026-07-29,PRODUCTION_CAMPAIGN,no,TESTS,TEST_VALIDATION_REQUIRED,colibri.c: steer the storage probe to verified-cold ranges; strict v2 cache (#379)
42d72bc30ee90adf1d4fbf690398ae470c8016f6,2026-07-18,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,doctor.py/resource_plan.py: surface the cached SSD probe (#379; S4)
2e3cf86270eb62c26751f785257c23a4b2daef31,2026-07-18,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,colibri.c/coli/openai_server.py: platform-aware cache defaults + precedence (#379; S2/S3)
2ae40d72b6f71a45b48e5643e6529f4f1bf66e89,2026-07-18,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,colibri.c: honest F_NOCACHE storage probe (#379; S1)
c9ab660a6dfff33dc5362094535e062c6df086e7,2026-07-30,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #705 from steve-m/vk-kimi-mxfp4
5c267d336d450f7d5ea31f74be95146646c4ef7d,2026-07-30,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #418 from steve-m/vulkan-backend
b61089a812f9bcaf3b86eb65a22a244f654e60cc,2026-07-30,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,kimi_k3: Vulkan tier (K3_VK) — shared experts resident + fill-once MXFP4 routed-expert tier
d4bf04139fa65cef33af8937c09538cf0922d0b9,2026-07-30,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,vulkan: fmt=7 MXFP4 decode (e2m1 nibbles + per-32 group scales) for Kimi K3 experts
c666d431fc2d2d8d004f50fb35e48c2083e1fc4d,2026-07-30,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge remote-tracking branch 'origin/main' into dev
74112da6c817426777ccd179f52a00f6d1bab09f,2026-07-30,PRODUCTION_CAMPAIGN,yes,NONE,UNRELATED_BUT_INTENDED_PRODUCTION,Merge pull request #542 from opxyc/feat/olmoe-chat-mode
0b73b395d940b6880af300c02bce9df2ae9e3d94,2026-07-23,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,docs: qualify the ROCm-comparison claim in README
d60ce6442c8a0d360de10c4da0f2c0300a42ab85,2026-07-23,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,vulkan: skip the cross-layer WILLNEED hint for VK-tier-served experts
ca89f11ea6d4ce48a20f096174e0fc892881d45d,2026-07-23,PRODUCTION_CAMPAIGN,no,DOCS,CAMPAIGN_EVIDENCE_ONLY,docs: vulkan ReBAR requirement; shader resolution; cross-backend benchmarking notes
809a8476a26a120ea8a6125bbb356922d1f52045,2026-07-23,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,vulkan: warn when ReBAR leaves VRAM host-invisible; find shaders next to the binary
3cba6ce121f5cc9060517b10b5a14c5de09ae53c,2026-07-22,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,vulkan: VK_PROF phase split for dev2 issue + worker/join timers
ec3cdc7f40544bad8abeeae51dfa0e59b19ff2e3,2026-07-22,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,vulkan: issue dev2 expert group on a worker thread
f4290b26ea438c4b1f8566256961629f47e5060d,2026-07-22,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,vulkan: second-device expert tier (COLI_VK_DEV2) — e.g. an RX 580 beside the primary
b5af8a9f833090a1098a3a0027406d915a24a1a0,2026-07-21,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,pilot: multi-worker PILOT_REAL prefetch (PILOT_WORKERS) + #474 guard; rebased on current dev
c048ad85c20a23e6aa9c1416db1ea9f851915301,2026-07-21,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,mirror: stripe O_DIRECT demand reads across all replicas (COLI_MIR_STRIPE)
0e90776539c2d1b08b9f8fe57594f39222f7e042,2026-07-21,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,vulkan: spin-then-block fence waits on the sync paths
75175efb4d6d0b7f8624622b9c4155bbb9b0d8cb,2026-07-21,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,vulkan: preload the dense working set before the tier fill
2737ee6e7d4f636bd83154745843e3d018eb6d04,2026-07-21,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,mirror: N-way multi-SSD read replicas (COLI_MODEL_MIRROR dir list)
b0b7f7bc0eb3031b6948fba769d8c2672c31438d,2026-07-21,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,vulkan: single-submit q-prep chain — q_a+kv_a -> on-GPU rmsnorm -> q_b
4d21d8af75a19ea5be484911741075c3ad58c8b6,2026-07-21,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,vulkan: fmt=4 (grouped int4) decode with #298 per-group scale semantics
2d13ab400df9235c8c282baf7faa0f4a0ba9d24d,2026-07-20,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,vulkan: global submit/wait VK_PROF totals across all sync paths
40043922cd947bfa4eaefc04cb02a1f87fd49caa,2026-07-20,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,vulkan: VK_PROF phase split for the dense matmul (localize the tier-linear submit tax)
b055ca95b8d94335094c840a9a894edb7c99991f,2026-07-20,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,vulkan: suballocate weight tensors from 256 MB arenas — the tier-size submit tax
048ccbc91e810a8eb25d798c3e61d8fe6f74ec0f,2026-07-20,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,vulkan: VRAM pressure-proofing — priority-classed allocations + budget-capped tier fill
22b26aa06e03a31d1f8055cdd206f84c7ce801a2,2026-07-20,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,vulkan: PROF anatomy of the expert block (VK-BLOCK line)
da8149da1edde71a0ac2060d27145e310717a395,2026-07-21,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,vulkan: readiness-ordered CPU expert share + kernel-only t_ecpu
0341174c06a28453934830d67e725fa34f5a581e,2026-07-19,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,fix: expert_load grew a demand parameter in #438 (DISK-CLASS) — classify the VK-path call sites
4222bf11a2bf45b3d49bd820916b79a65834c470,2026-07-19,PRODUCTION_CAMPAIGN,no,OTHER,UNRELATED_BUT_INTENDED_PRODUCTION,vk-int3 hardening from first real-container runs
